VFG000349__psaE Made VFG000349__psaE into gene. strand=+, frame=0
VFG002048__gspE Made VFG002048__gspE into gene. strand=+, frame=0
VFG002049__gspF Made VFG002049__gspF into gene. strand=+, frame=0
VFG002050__gspG Made VFG002050__gspG into gene. strand=+, frame=0
VFG002051__gspH Made VFG002051__gspH into gene. strand=+, frame=0
VFG002052__gspI Made VFG002052__gspI into gene. strand=+, frame=0
VFG002053__gspJ Made VFG002053__gspJ into gene. strand=+, frame=0
VFG002054__gspK Made VFG002054__gspK into gene. strand=+, frame=0
VFG002055__gspL Made VFG002055__gspL into gene. strand=+, frame=0
VFG002056__gspM Made VFG002056__gspM into gene. strand=+, frame=0
VFG002121__nleA_espI Made VFG002121__nleA_espI into gene. strand=+, frame=0
VFG002122__nleC Made VFG002122__nleC into gene. strand=+, frame=0
VFG002123__nleD Made VFG002123__nleD into gene. strand=+, frame=0
VFG002155__ystA Made VFG002155__ystA into gene. strand=+, frame=0
VFG002156__ystB Made VFG002156__ystB into gene. strand=+, frame=0
VFG002302__mig_14 Made VFG002302__mig_14 into gene. strand=+, frame=0
VFG002304__misL Made VFG002304__misL into gene. strand=+, frame=0
VFG002305__shdA Made VFG002305__shdA into gene. strand=+, frame=0
VFG002306__ratB Made VFG002306__ratB into gene. strand=+, frame=0
VFG002307__sinH Made VFG002307__sinH into gene. strand=+, frame=0
VFG002308__pilL Made VFG002308__pilL into gene. strand=+, frame=0
VFG002309__pilM Made VFG002309__pilM into gene. strand=+, frame=0
VFG002310__pilN Made VFG002310__pilN into gene. strand=+, frame=0
VFG002311__pilO Made VFG002311__pilO into gene. strand=+, frame=0
VFG002312__pilP Made VFG002312__pilP into gene. strand=+, frame=0
VFG002313__pilQ Made VFG002313__pilQ into gene. strand=+, frame=0
VFG002314__pilR Made VFG002314__pilR into gene. strand=+, frame=0
VFG002315__pilS Made VFG002315__pilS into gene. strand=+, frame=0
VFG002316__pilU Made VFG002316__pilU into gene. strand=+, frame=0
VFG002317__pilV Made VFG002317__pilV into gene. strand=+, frame=0
VFG002318__fliZ Made VFG002318__fliZ into gene. strand=+, frame=0
VFG002319__fliA Made VFG002319__fliA into gene. strand=+, frame=0
VFG002320__fliB Made VFG002320__fliB into gene. strand=+, frame=0
VFG002321__fliC Made VFG002321__fliC into gene. strand=+, frame=0
VFG002322__fliC Made VFG002322__fliC into gene. strand=+, frame=0
VFG002323__fliC Made VFG002323__fliC into gene. strand=+, frame=0
VFG002324__fliD Made VFG002324__fliD into gene. strand=+, frame=0
VFG002325__fliS Made VFG002325__fliS into gene. strand=+, frame=0
VFG002326__fliT Made VFG002326__fliT into gene. strand=+, frame=0
VFG002327__fliE Made VFG002327__fliE into gene. strand=+, frame=0
VFG002328__fliF Made VFG002328__fliF into gene. strand=+, frame=0
VFG002329__fliG Made VFG002329__fliG into gene. strand=+, frame=0
VFG002330__fliH Made VFG002330__fliH into gene. strand=+, frame=0
VFG002331__fliI Made VFG002331__fliI into gene. strand=+, frame=0
VFG002332__fliJ Made VFG002332__fliJ into gene. strand=+, frame=0
VFG002333__fliK Made VFG002333__fliK into gene. strand=+, frame=0
VFG002334__fliL Made VFG002334__fliL into gene. strand=+, frame=0
VFG002335__fliM Made VFG002335__fliM into gene. strand=+, frame=0
VFG002336__fliN Made VFG002336__fliN into gene. strand=+, frame=0
VFG002337__fliO Made VFG002337__fliO into gene. strand=+, frame=0
VFG002338__fliP Made VFG002338__fliP into gene. strand=+, frame=0
VFG002339__fliQ Made VFG002339__fliQ into gene. strand=+, frame=0
VFG002340__fliR Made VFG002340__fliR into gene. strand=+, frame=0
VFG002341__flgL Made VFG002341__flgL into gene. strand=+, frame=0
VFG002342__flgK Made VFG002342__flgK into gene. strand=+, frame=0
VFG002343__flgJ Made VFG002343__flgJ into gene. strand=+, frame=0
VFG002344__flgI Made VFG002344__flgI into gene. strand=+, frame=0
VFG002345__flgH Made VFG002345__flgH into gene. strand=+, frame=0
VFG002346__flgG Made VFG002346__flgG into gene. strand=+, frame=0
VFG002347__flgF Made VFG002347__flgF into gene. strand=+, frame=0
VFG002348__flgE Made VFG002348__flgE into gene. strand=+, frame=0
VFG002349__flgD Made VFG002349__flgD into gene. strand=+, frame=0
VFG002350__flgC Made VFG002350__flgC into gene. strand=+, frame=0
VFG002351__flgB Made VFG002351__flgB into gene. strand=+, frame=0
VFG002352__flgA Made VFG002352__flgA into gene. strand=+, frame=0
VFG002353__flgM Made VFG002353__flgM into gene. strand=+, frame=0
VFG002354__flgN Made VFG002354__flgN into gene. strand=+, frame=0
VFG002355__flhE Made VFG002355__flhE into gene. strand=+, frame=0
VFG002356__flhA Made VFG002356__flhA into gene. strand=+, frame=0
VFG002357__flhB Made VFG002357__flhB into gene. strand=+, frame=0
VFG002358__flhC Made VFG002358__flhC into gene. strand=+, frame=0
VFG002359__flhD Made VFG002359__flhD into gene. strand=+, frame=0
VFG002360__wzz Made VFG002360__wzz into gene. strand=+, frame=0
VFG002361__galE Made VFG002361__galE into gene. strand=+, frame=0
VFG002362__manB Made VFG002362__manB into gene. strand=+, frame=0
VFG002363__manC Made VFG002363__manC into gene. strand=+, frame=0
VFG002364__fcl Made VFG002364__fcl into gene. strand=+, frame=0
VFG002365__gmd Made VFG002365__gmd into gene. strand=+, frame=0
VFG002366__rfpB Made VFG002366__rfpB into gene. strand=+, frame=0
VFG002367__wbcH Made VFG002367__wbcH into gene. strand=+, frame=0
VFG002368__wbcG Made VFG002368__wbcG into gene. strand=+, frame=0
VFG002369__wbcF Made VFG002369__wbcF into gene. strand=+, frame=0
VFG002370__wzy Made VFG002370__wzy into gene. strand=+, frame=0
VFG002371__wbcD Made VFG002371__wbcD into gene. strand=+, frame=0
VFG002372__wzx Made VFG002372__wzx into gene. strand=+, frame=0
VFG002373__wbcC Made VFG002373__wbcC into gene. strand=+, frame=0
VFG002374__prt Made VFG002374__prt into gene. strand=+, frame=0
VFG002375__wbcA Made VFG002375__wbcA into gene. strand=+, frame=0
VFG002376__ddhB Made VFG002376__ddhB into gene. strand=+, frame=0
VFG002377__ddhA Made VFG002377__ddhA into gene. strand=+, frame=0
VFG002412__yagY_ecpB Made VFG002412__yagY_ecpB into gene. strand=+, frame=0
VFG002413__ykgK_ecpR Made VFG002413__ykgK_ecpR into gene. strand=+, frame=0
VFG002414__yagZ_ecpA Made VFG002414__yagZ_ecpA into gene. strand=+, frame=0
VFG002415__yagX_ecpC Made VFG002415__yagX_ecpC into gene. strand=+, frame=0
VFG002416__yagW_ecpD Made VFG002416__yagW_ecpD into gene. strand=+, frame=0
VFG002417__yagV_ecpE Made VFG002417__yagV_ecpE into gene. strand=+, frame=0
VFG003635__orgC Made VFG003635__orgC into gene. strand=+, frame=0
VFG003645__orgA Made VFG003645__orgA into gene. strand=+, frame=0
VFG003971__sseI_srfH Made VFG003971__sseI_srfH into gene. strand=+, frame=0
VFG003977__sseL Made VFG003977__sseL into gene. strand=+, frame=0
VFG003982__sseK2 Made VFG003982__sseK2 into gene. strand=+, frame=0
VFG003988__sifB Made VFG003988__sifB into gene. strand=+, frame=0
VFG003997__pipB2 Made VFG003997__pipB2 into gene. strand=+, frame=0
VFG004006__gogB Made VFG004006__gogB into gene. strand=+, frame=0
VFG004016__sseK1 Made VFG004016__sseK1 into gene. strand=+, frame=0
VFG004125__csgD Made VFG004125__csgD into gene. strand=+, frame=0
VFG012327__sfaC Made VFG012327__sfaC into gene. strand=+, frame=0
VFG012329__sfaB Made VFG012329__sfaB into gene. strand=+, frame=0
VFG012333__sfaD Made VFG012333__sfaD into gene. strand=+, frame=0
VFG012335__sfaE Made VFG012335__sfaE into gene. strand=+, frame=0
VFG012337__sfaF Made VFG012337__sfaF into gene. strand=+, frame=0
VFG012339__sfaG Made VFG012339__sfaG into gene. strand=+, frame=0
VFG012341__sfaS Made VFG012341__sfaS into gene. strand=+, frame=0
VFG012343__sfaH Made VFG012343__sfaH into gene. strand=+, frame=0
VFG012362__espB Made VFG012362__espB into gene. strand=+, frame=0
VFG012436__espFu_tccP Made VFG012436__espFu_tccP into gene. strand=+, frame=0
VFG012438__ADP Made VFG012438__ADP into gene. strand=+, frame=0
VFG012501__iroE Made VFG012501__iroE into gene. strand=+, frame=0
VFG012505__iroD Made VFG012505__iroD into gene. strand=+, frame=0
VFG012509__iroC Made VFG012509__iroC into gene. strand=+, frame=0
VFG012513__iroB Made VFG012513__iroB into gene. strand=+, frame=0
VFG012760__ipgB2 Made VFG012760__ipgB2 into gene. strand=+, frame=0
VFG012773__ospC2 Made VFG012773__ospC2 into gene. strand=+, frame=0
VFG012778__ospC3 Made VFG012778__ospC3 into gene. strand=+, frame=0
VFG012783__ospC4 Made VFG012783__ospC4 into gene. strand=+, frame=0
VFG012788__ospD1 Made VFG012788__ospD1 into gene. strand=+, frame=0
VFG012793__ospD2 Made VFG012793__ospD2 into gene. strand=+, frame=0
VFG012802__ospB Made VFG012802__ospB into gene. strand=+, frame=0
VFG012807__ospC1 Made VFG012807__ospC1 into gene. strand=+, frame=0
VFG012812__ospF Made VFG012812__ospF into gene. strand=+, frame=0
VFG012817__ospD3_senA Made VFG012817__ospD3_senA into gene. strand=+, frame=0
VFG012822__ospE1 Made VFG012822__ospE1 into gene. strand=+, frame=0
VFG012825__ospE2 Made VFG012825__ospE2 into gene. strand=+, frame=0
VFG012833__ipaH1.4 Made VFG012833__ipaH1.4 into gene. strand=+, frame=0
VFG012838__ipaH2.5 Made VFG012838__ipaH2.5 into gene. strand=+, frame=0
VFG012841__ipaH4.5 Made VFG012841__ipaH4.5 into gene. strand=+, frame=0
VFG013063__shuS Made VFG013063__shuS into gene. strand=+, frame=0
VFG013064__shuA Made VFG013064__shuA into gene. strand=+, frame=0
VFG013065__shuT Made VFG013065__shuT into gene. strand=+, frame=0
VFG013067__shuX Made VFG013067__shuX into gene. strand=+, frame=0
VFG013068__shuY Made VFG013068__shuY into gene. strand=+, frame=0
VFG013069__shuU Made VFG013069__shuU into gene. strand=+, frame=0
VFG013070__shuV Made VFG013070__shuV into gene. strand=+, frame=0
VFG017856__pilW Made VFG017856__pilW into gene. strand=+, frame=0
VFG020318__cdtB Made VFG020318__cdtB into gene. strand=+, frame=0
VFG033805__nleD Made VFG033805__nleD into gene. strand=+, frame=0
VFG034541__etpA Made VFG034541__etpA into gene. strand=+, frame=0
VFG034746__espK Made VFG034746__espK into gene. strand=+, frame=0
VFG034754__espL1 Made VFG034754__espL1 into gene. strand=+, frame=0
VFG034761__espL2 Made VFG034761__espL2 into gene. strand=+, frame=0
VFG034772__espL4 Made VFG034772__espL4 into gene. strand=+, frame=0
VFG034778__espM1 Made VFG034778__espM1 into gene. strand=+, frame=0
VFG034786__espM2 Made VFG034786__espM2 into gene. strand=+, frame=0
VFG034795__espN Made VFG034795__espN into gene. strand=+, frame=0
VFG034815__espR1 Made VFG034815__espR1 into gene. strand=+, frame=0
VFG034825__espR3 Made VFG034825__espR3 into gene. strand=+, frame=0
VFG034831__espR4 Made VFG034831__espR4 into gene. strand=+, frame=0
VFG034840__espW Made VFG034840__espW into gene. strand=+, frame=0
VFG034849__espX1 Made VFG034849__espX1 into gene. strand=+, frame=0
VFG034859__espX2 Made VFG034859__espX2 into gene. strand=+, frame=0
VFG034866__espX4 Made VFG034866__espX4 into gene. strand=+, frame=0
VFG034873__espX5 Made VFG034873__espX5 into gene. strand=+, frame=0
VFG034880__espX6 Made VFG034880__espX6 into gene. strand=+, frame=0
VFG034887__espX7_nleL Made VFG034887__espX7_nleL into gene. strand=+, frame=0
VFG034895__espY1 Made VFG034895__espY1 into gene. strand=+, frame=0
VFG034901__espY2 Made VFG034901__espY2 into gene. strand=+, frame=0
VFG034908__espY3 Made VFG034908__espY3 into gene. strand=+, frame=0
VFG034915__espY4 Made VFG034915__espY4 into gene. strand=+, frame=0
VFG034932__nleB1 Made VFG034932__nleB1 into gene. strand=+, frame=0
VFG034942__nleB2 Made VFG034942__nleB2 into gene. strand=+, frame=0
VFG034954__nleE Made VFG034954__nleE into gene. strand=+, frame=0
VFG034966__nleF Made VFG034966__nleF into gene. strand=+, frame=0
VFG035043__nleG7_ Made VFG035043__nleG7_ into gene. strand=+, frame=0
VFG035062__nleH1 Made VFG035062__nleH1 into gene. strand=+, frame=0
VFG035073__nleH2 Made VFG035073__nleH2 into gene. strand=+, frame=0
VFG041905__ipaJ Made VFG041905__ipaJ into gene. strand=+, frame=0
VFG042066__steC Made VFG042066__steC into gene. strand=+, frame=0
VFG042067__steA Made VFG042067__steA into gene. strand=+, frame=0
VFG042068__sopD2 Made VFG042068__sopD2 into gene. strand=+, frame=0
VFG042214__steB Made VFG042214__steB into gene. strand=+, frame=0
VFG042216__sspH1 Made VFG042216__sspH1 into gene. strand=+, frame=0
VFG042218__cif Made VFG042218__cif into gene. strand=+, frame=0
VFG042311__yapC Made VFG042311__yapC into gene. strand=+, frame=0
VFG042312__yapE Made VFG042312__yapE into gene. strand=+, frame=0
VFG042325__ospI Made VFG042325__ospI into gene. strand=+, frame=0
VFG042382__etpB Made VFG042382__etpB into gene. strand=+, frame=0
VFG042389__sfaY Made VFG042389__sfaY into gene. strand=+, frame=0
VFG042390__sfaX Made VFG042390__sfaX into gene. strand=+, frame=0
VFG042423__afaA Made VFG042423__afaA into gene. strand=+, frame=0
VFG042424__afaB_I Made VFG042424__afaB_I into gene. strand=+, frame=0
VFG042425__afaC_I Made VFG042425__afaC_I into gene. strand=+, frame=0
VFG042426__afaD Made VFG042426__afaD into gene. strand=+, frame=0
VFG042428__afaE_II Made VFG042428__afaE_II into gene. strand=+, frame=0
VFG042429__afaF_III Made VFG042429__afaF_III into gene. strand=+, frame=0
VFG042432__afaC_III Made VFG042432__afaC_III into gene. strand=+, frame=0
VFG042435__afaE_V Made VFG042435__afaE_V into gene. strand=+, frame=0
VFG042436__afaC_VII Made VFG042436__afaC_VII into gene. strand=+, frame=0
VFG042437__afaD_VII Made VFG042437__afaD_VII into gene. strand=+, frame=0
VFG042438__afaG_VII Made VFG042438__afaG_VII into gene. strand=+, frame=0
VFG042439__afaE_VII Made VFG042439__afaE_VII into gene. strand=+, frame=0
VFG042440__afaF_VII Made VFG042440__afaF_VII into gene. strand=+, frame=0
VFG042441__afaA_VIII Made VFG042441__afaA_VIII into gene. strand=+, frame=0
VFG042442__afaB_VIII Made VFG042442__afaB_VIII into gene. strand=+, frame=0
VFG042443__afaC_VIII Made VFG042443__afaC_VIII into gene. strand=+, frame=0
VFG042444__afaD_VIII Made VFG042444__afaD_VIII into gene. strand=+, frame=0
VFG042445__afaE_VIII Made VFG042445__afaE_VIII into gene. strand=+, frame=0
VFG042447__daaF Made VFG042447__daaF into gene. strand=+, frame=0
VFG042448__daaA Made VFG042448__daaA into gene. strand=+, frame=0
VFG042450__daaD Made VFG042450__daaD into gene. strand=+, frame=0
VFG042455__cfaA Made VFG042455__cfaA into gene. strand=+, frame=0
VFG042457__cfaC Made VFG042457__cfaC into gene. strand=+, frame=0
VFG042458__cfaE Made VFG042458__cfaE into gene. strand=+, frame=0
VFG042459__cfaD_ Made VFG042459__cfaD_ into gene. strand=+, frame=0
VFG042471__csaA Made VFG042471__csaA into gene. strand=+, frame=0
VFG042472__csaB Made VFG042472__csaB into gene. strand=+, frame=0
VFG042473__csaC Made VFG042473__csaC into gene. strand=+, frame=0
VFG042474__csaE Made VFG042474__csaE into gene. strand=+, frame=0
VFG042506__csbB Made VFG042506__csbB into gene. strand=+, frame=0
VFG042508__csbC Made VFG042508__csbC into gene. strand=+, frame=0
VFG042509__csbD Made VFG042509__csbD into gene. strand=+, frame=0
VFG042519__csdB Made VFG042519__csdB into gene. strand=+, frame=0
VFG042520__csdA Made VFG042520__csdA into gene. strand=+, frame=0
VFG042521__csdC Made VFG042521__csdC into gene. strand=+, frame=0
VFG042522__csdD Made VFG042522__csdD into gene. strand=+, frame=0
VFG042535__f17d_A Made VFG042535__f17d_A into gene. strand=+, frame=0
VFG042536__f17d_D Made VFG042536__f17d_D into gene. strand=+, frame=0
VFG042537__f17d_C Made VFG042537__f17d_C into gene. strand=+, frame=0
VFG042538__f17d_G Made VFG042538__f17d_G into gene. strand=+, frame=0
VFG042552__faeD Made VFG042552__faeD into gene. strand=+, frame=0
VFG042553__faeE Made VFG042553__faeE into gene. strand=+, frame=0
VFG042554__faeF Made VFG042554__faeF into gene. strand=+, frame=0
VFG042555__faeG Made VFG042555__faeG into gene. strand=+, frame=0
VFG042556__faeH Made VFG042556__faeH into gene. strand=+, frame=0
VFG042557__faeI Made VFG042557__faeI into gene. strand=+, frame=0
VFG042558__faeJ Made VFG042558__faeJ into gene. strand=+, frame=0
VFG042559__faeC Made VFG042559__faeC into gene. strand=+, frame=0
VFG043205__cheZ Made VFG043205__cheZ into gene. strand=+, frame=0
VFG043206__cheY Made VFG043206__cheY into gene. strand=+, frame=0
VFG043207__cheB Made VFG043207__cheB into gene. strand=+, frame=0
VFG043208__cheR Made VFG043208__cheR into gene. strand=+, frame=0
VFG043209__cheD Made VFG043209__cheD into gene. strand=+, frame=0
VFG043210__cheW Made VFG043210__cheW into gene. strand=+, frame=0
VFG043211__cheA Made VFG043211__cheA into gene. strand=+, frame=0
VFG043212__motB Made VFG043212__motB into gene. strand=+, frame=0
VFG043213__motA Made VFG043213__motA into gene. strand=+, frame=0
VFG043732__cdtA Made VFG043732__cdtA into gene. strand=+, frame=0
VFG043733__cdtB Made VFG043733__cdtB into gene. strand=+, frame=0
VFG043734__cdtC Made VFG043734__cdtC into gene. strand=+, frame=0
VFG044159__fes Made VFG044159__fes into gene. strand=+, frame=0
VFG044165__entS Made VFG044165__entS into gene. strand=+, frame=0
VFG044172__chuV Made VFG044172__chuV into gene. strand=+, frame=0
VFG045328__east1 Made VFG045328__east1 into gene. strand=+, frame=0
VFG045339__nleA Made VFG045339__nleA into gene. strand=+, frame=0
VFG045342__yapK Made VFG045342__yapK into gene. strand=+, frame=0
VFG045343__yapJ Made VFG045343__yapJ into gene. strand=+, frame=0
VFG045344__yapV Made VFG045344__yapV into gene. strand=+, frame=0
VFG045347__yaxA Made VFG045347__yaxA into gene. strand=+, frame=0
VFG045348__yaxB Made VFG045348__yaxB into gene. strand=+, frame=0
VFG045349__fdeC Made VFG045349__fdeC into gene. strand=+, frame=0
VFG045464__tcpC Made VFG045464__tcpC into gene. strand=+, frame=0
